groupid,ofe_loss_2018-23_mean,ofe_loss_2018-23_median,ofe_loss_2018-23_std,runoff_2018-2023_mean,runoff_2018-2023_median,runoff_2018-2023_std
1_1_1_Soybeans rotation,1.7352500000000002,1.7352500000000002,0.22860762235761067,629.1274000000001,629.1274000000001,4.090047043739147
1_1_2_Continuous Soybeans,2.0982600000000002,2.6675,1.5424781345058254,699.8974866666666,665.3928,146.25474047993828
1_1_2_Corn/Soybeans,2.9936134615384615,3.28105,1.4933964941162687,677.2356942307692,675.7570000000001,133.0539373577327
1_1_2_Soybeans rotation,2.6448545454545456,2.6942,1.423524292285619,692.2903090909091,656.7485,108.9771298200999
1_2_1_Soybeans rotation,2.8441,2.8441,0.21015213536864202,698.49325,698.49325,17.06255734070957
1_2_2_Continuous Soybeans,1.8531749999999998,1.3041999999999998,2.677815081212044,579.8527,558.41125,89.2152648326133
1_2_2_Corn/Soybeans,4.64484,4.41145,2.945652099799403,624.138685,633.69215,43.04138164500317
1_2_2_Soybeans rotation,3.6568799999999997,4.00845,2.092722182442975,637.81197,656.7674,49.36924305806985
1_3_1_Continuous Soybeans,1.6035750000000002,2.1257,1.2598931816494074,629.1382,632.682,83.94756928658903
1_3_1_Corn/Soybeans,2.21624,2.1225,0.36825574401494404,606.82874,600.937,46.959471307799014
1_3_1_Soybeans rotation,1.0223666666666666,2.0932,2.173431991114514,634.3912888888889,598.3205,120.8493149448358
1_3_2_Continuous Soybeans,3.6402090909090905,3.8398,1.4387790104491693,573.9252545454545,575.2977,60.376037098709375
1_3_2_Corn/Soybeans,3.216442222222222,3.96985,3.4701966049596753,547.6285111111112,552.14955,79.38951057850731
1_3_2_Soybeans rotation,3.8172833333333336,4.49015,1.6999270642658553,599.9754722222222,595.96,94.03791946044521
1_3_2_Soybeans/Wheat,2.9545500000000002,2.9545500000000002,0.3944948732239744,601.71045,601.71045,106.87883642295606
2_1_2_Continuous Soybeans,4.44775,4.44775,0.596161727218378,802.2247500000001,802.2247500000001,160.14900862635716
2_2_2_Corn/Soybeans,6.425549999999999,6.425549999999999,2.0158907224847287,644.0966,644.0966,38.694862965515206
2_3_1_Continuous Soybeans,2.581566666666667,2.4775,0.41666370532280983,593.9409666666667,618.6377,48.339014346729606
2_3_1_Soybeans rotation,1.5797999999999999,2.2529,1.1772934341106298,637.2924333333334,703.4982,127.04325838273878
2_3_2_Continuous Soybeans,4.647633333333334,4.3951,0.4877763968595992,537.601,523.3537,95.96317231203851
2_3_2_Corn/Soybeans,8.72825625,6.5762,8.572325070595394,571.95011875,584.3755,64.31337297004644
2_3_2_Soybeans rotation,14.31455,5.02365,19.584903964448397,639.269175,643.15995,52.86404559196317
3_1_2_Soybeans rotation,11.78965,11.78965,12.354781812925715,576.2891,576.2891,48.01339897070402
3_3_2_Corn/Soybeans,11.858633333333332,12.3357,0.9269641273174127,704.3489,684.1417,66.6250660290104
4_3_2_Corn/Soybeans,10.583833333333333,7.0753,11.395746436865526,550.0754666666667,545.9973,18.08692439535624
