groupid,ofe_loss_2018-23_mean,ofe_loss_2018-23_median,ofe_loss_2018-23_std,runoff_2018-2023_mean,runoff_2018-2023_median,runoff_2018-2023_std
1_1_1_Corn/Soybeans,-0.2875333333333333,0.0467,0.6320279767014537,37.608000000000004,16.1513,38.678395916712994
1_1_2_Continuous Corn,0.41943684210526316,0.5047,0.5018115883814542,75.9945947368421,74.7122,27.10784172808618
1_1_2_Corn rotation,0.34906666666666664,0.379,0.14169154291394156,66.4206,71.4783,10.368181758148344
1_1_2_Corn/Perennial,0.6213000000000001,0.3249,0.8325585384824301,196.9834,93.3867,185.20572882843015
1_1_2_Corn/Soybeans,0.17975820895522387,0.26435,1.1324989042002704,57.42533731343284,45.0243,45.905398372893856
1_1_2_Perennial rotation,0.1458,0.079,0.2960147673681162,67.10682222222222,52.6478,38.32910529251164
1_2_1_Corn/Soybeans,0.3946142857142857,0.6241,0.5154974181266461,170.8280142857143,167.657,17.31513829547511
1_2_2_Continuous Corn,0.14683333333333334,0.1579,0.5252874387736045,150.0978,139.616,29.183673422480595
1_2_2_Corn rotation,0.9456142857142857,0.7575,0.8398430734936366,170.4870142857143,184.1797,30.953820074826986
1_2_2_Corn/Perennial,0.497,0.7199,0.9280481734843791,172.17088571428573,168.90695,37.34004745726161
1_2_2_Corn/Soybeans,0.5086173913043478,0.7051499999999999,1.1229775123841939,168.82250326086955,162.19959999999998,34.113746964361034
1_2_2_Perennial rotation,0.25756666666666667,-0.0083,0.6519139692730425,150.84026666666668,168.4323,38.23286043004543
1_2_3_Continuous Corn,0.92805,0.92805,0.42914310550211565,174.6925,174.6925,15.048646517212092
1_2_3_Corn rotation,1.4215,1.4215,0.1158240907583566,187.74475,187.74475,30.71947629119025
1_3_1_Corn/Soybeans,0.4022,0.4022,0.5407952662514716,165.9707,165.9707,23.45897457264489
1_3_2_Continuous Corn,0.6071333333333333,0.5112,0.7152416118580723,112.27403333333332,117.2352,28.380357936138395
1_3_2_Corn rotation,1.027425,1.22225,0.8573121771949042,175.701775,176.03415,21.7694520703324
1_3_2_Corn/Perennial,0.8112555555555556,0.9656,0.44537114329262256,181.2758111111111,187.5608,39.67081048659847
1_3_2_Corn/Soybeans,0.9091266666666667,0.9096,0.9482278017557799,160.66713833333333,161.94234999999998,38.59598145225849
1_3_2_Perennial rotation,0.2062,0.2062,1.6592967727323522,174.2003,174.2003,8.591347391416535
1_3_3_Corn rotation,0.8720333333333333,-0.0308,1.6814903637349021,185.26943333333335,201.7618,28.640300823548163
2_1_1_Corn/Soybeans,0.3699666666666667,0.1796,0.33476024754043493,50.97293333333332,46.9462,32.561277800530696
2_1_2_Continuous Corn,1.1333285714285715,1.3106,0.8637961463105471,78.42060000000001,72.1245,16.903425381659574
2_1_2_Corn rotation,1.1737666666666666,1.702,1.0500387437296461,138.09126666666666,133.3815,29.824571136285154
2_1_2_Corn/Perennial,0.7327,0.60005,0.8099022286671399,115.76255,122.46385000000001,42.38715465645223
2_1_2_Corn/Soybeans,0.6512788732394367,0.6838,1.0647515617558723,102.91399577464789,68.3005,92.0111965578063
2_1_2_Perennial rotation,0.25179999999999997,0.08679999999999999,0.47868072170637216,97.36512499999999,57.35175,113.18813236505478
2_1_2_Soybeans rotation,0.8044666666666668,0.7623,0.14841274653254466,56.517533333333326,55.0907,20.037886367661965
2_2_2_Continuous Corn,1.4629333333333332,1.4011,0.12445900262067564,165.18736666666666,156.3605,41.98084113453818
2_2_2_Corn rotation,0.6363500000000001,0.6363500000000001,0.9750295405781304,158.71710000000002,158.71710000000002,4.101360752238196
2_2_2_Corn/Soybeans,0.8655268292682927,1.1498,1.5672949542164025,178.3599731707317,181.0615,32.295310459361005
2_2_2_Perennial rotation,0.10400000000000001,0.10400000000000001,0.263185143957633,151.56715,151.56715,21.024900899766447
2_3_1_Corn/Soybeans,1.0381333333333334,1.0612,0.25149461889538177,222.8486,231.598,22.467659473785883
2_3_2_Continuous Corn,0.8697,1.2008,0.7685445400235436,144.73483333333334,141.6908,9.235583415428257
2_3_2_Corn rotation,2.12865,2.12865,0.14686607845244593,193.04685,193.04685,34.020533588481534
2_3_2_Corn/Perennial,1.39676,0.9639,1.5729939440442866,150.59278,140.147,33.179487622128825
2_3_2_Corn/Soybeans,1.5604916666666666,1.47765,1.6732739699919084,168.47859166666666,172.0685,30.696114736058867
2_3_2_Perennial rotation,1.3227000000000002,1.3227000000000002,0.03832518754031097,193.48585,193.48585,16.834303271742492
2_3_3_Corn rotation,2.0742249999999998,2.74035,2.099850001587415,167.0904,161.6662,17.66008524403738
3_1_2_Continuous Corn,1.7313,1.7313,0.18922177464552023,80.10534999999999,80.10534999999999,22.30377422422043
3_1_2_Corn rotation,1.42865,1.42865,0.20187898602875923,180.8919,180.8919,173.5768956904115
3_1_2_Corn/Perennial,0.2731800000000001,-0.3649,1.4917984522045864,85.86064,56.3602,85.81119467553754
3_1_2_Corn/Soybeans,1.7589217391304346,1.9449,1.4357041395510814,127.08669565217392,111.7065,78.78499906108384
3_2_2_Corn/Soybeans,1.9342692307692309,1.9226,1.7028152651734398,200.2556076923077,194.0938,35.54062984248829
3_3_2_Corn/Perennial,5.607200000000001,5.607200000000001,1.045386665306192,142.98275,142.98275,46.38047728090988
3_3_2_Corn/Soybeans,2.4806269230769233,1.7393,2.8506818585815843,170.59395384615385,176.4875,32.090223537959105
3_3_2_Perennial rotation,2.5928,2.5928,1.30093505602701,175.949,175.949,63.35365632447744
3_3_3_Corn rotation,2.2425,2.2425,2.686015819015219,208.68630000000002,208.68630000000002,14.122336633857744
4_1_2_Continuous Corn,1.7971,1.7971,2.4457409347680303,105.58155,105.58155,55.6065237191195
4_1_2_Corn rotation,5.6745,5.6745,6.8998065494620935,166.06390000000002,166.06390000000002,146.8506635246161
4_1_2_Corn/Perennial,1.059675,2.2505,5.370876056167586,126.586225,110.0073,67.63299602786351
4_1_2_Corn/Soybeans,3.8944833333333335,3.4509999999999996,3.103807881586278,190.69922083333333,147.95135,112.45295208388642
4_2_2_Corn/Soybeans,13.017966666666666,17.9129,8.70502204841167,222.28600000000003,215.2213,32.59716564657119
4_3_2_Corn rotation,8.368166666666667,7.9865,5.860328752154893,220.61209999999997,218.166,26.19464835095138
4_3_2_Corn/Perennial,7.325366666666667,3.8594,7.650015006739093,208.68473333333336,228.2227,45.27953297753117
4_3_2_Corn/Soybeans,6.9507631578947375,4.8954,7.238305681519868,209.40833157894735,200.1052,49.36306808270568
5_1_1_Corn/Soybeans,1.6479,1.6479,0.06788225099390854,362.622,362.622,8.115464527677988
5_1_2_Corn/Perennial,0.79805,0.79805,0.16114963543241417,137.4887,137.4887,9.997075672415423
5_1_2_Corn/Soybeans,14.30598,9.4558,12.184401283690551,258.34988,239.8618,92.42450780789694
