groupid,ofe_loss_2018-23_mean,ofe_loss_2018-23_median,ofe_loss_2018-23_std,runoff_2018-2023_mean,runoff_2018-2023_median,runoff_2018-2023_std
1_1_0_Perennial rotation,0.07146666666666666,-0.0232,0.21596613932126796,145.131,134.7013,18.425164965068834
1_1_1_Continuous Corn,0.13166666666666668,-0.1411,0.7276601564833225,113.63823333333333,110.5377,75.36884648986829
1_1_1_Corn rotation,0.0852,0.0774,0.027552132403863044,27.808300000000003,26.3476,15.035148548872627
1_1_1_Corn/Soybeans,0.162328,0.1113,0.16636976518185828,44.544104,36.4593,24.671491081973542
1_1_2_Continuous Corn,0.4295639175257732,0.4237,0.5345522634226951,67.7251587628866,64.128,26.02931429121371
1_1_2_Corn rotation,0.27914320987654323,0.3154,0.7076437424541875,53.92054814814815,51.5523,22.675558829966636
1_1_2_Corn/Perennial,0.14155142857142858,0.1585,0.41937410462527613,66.07708285714286,51.9732,61.80621911670419
1_1_2_Corn/Soybeans,0.3816502457002457,0.3792,0.577262388293607,63.16605208845209,58.8138,30.742214712239683
1_1_2_Perennial rotation,0.15778333333333333,0.11545,0.26021469508125755,60.85331666666667,66.89224999999999,28.197505061366634
1_1_2_Soybeans rotation,-0.6708000000000001,-0.6708000000000001,0.8701656049281654,34.4076,34.4076,10.779277193763965
1_1_3_Continuous Corn,0.6542333333333333,0.4899,0.7730136630961534,75.28263333333332,56.1942,38.352267723869126
1_1_3_Corn rotation,0.6370666666666667,0.6601,0.2291199758496263,90.2287,89.8082,2.207987828317894
1_1_3_Corn/Soybeans,0.8881071428571429,0.761,0.6620699096996255,74.49406428571429,70.7953,38.25796224754763
1_2_1_Corn/Soybeans,0.09566666666666668,-0.16740000000000002,0.6977490542212628,174.18364999999997,175.1225,20.383618035152644
1_2_2_Continuous Corn,0.5860333333333333,0.6333,0.6523216737627273,143.12438333333333,166.86735,52.28904819952668
1_2_2_Corn rotation,0.8436083333333334,1.09555,1.0010860797229935,180.25570000000002,179.8691,17.454213890061048
1_2_2_Corn/Perennial,0.39497857142857135,0.5506500000000001,0.7051970539431583,137.44569285714286,166.9057,59.28963326675978
1_2_2_Corn/Soybeans,0.6291113513513513,0.7484,1.0181111341868476,153.27697135135134,168.3122,55.35877183233817
1_2_2_Perennial rotation,0.597125,0.7174,0.6692638146287521,199.516975,193.20965,25.893576996222162
1_2_3_Corn/Soybeans,1.6911,1.6431499999999999,1.158905124100617,177.942125,173.20025,22.31996988011333
1_3_1_Continuous Corn,0.47065,0.47065,0.1830699456491971,76.018,76.018,24.757505465615868
1_3_1_Corn/Soybeans,0.21647500000000003,0.6548,1.323058281344149,119.64435,98.5903,58.716582524104716
1_3_2_Continuous Corn,1.1349162790697676,1.1085,0.8780994704284802,110.00719069767442,94.3815,49.562072088408264
1_3_2_Corn rotation,1.0494363636363635,1.0587,0.48907593740180527,115.34239090909091,79.6012,59.69037673614491
1_3_2_Corn/Perennial,0.09839999999999999,0.283,0.5594560989627932,146.99824999999998,129.5267,119.01921844546786
1_3_2_Corn/Soybeans,0.9356773462783172,0.9996,0.7772557266948558,121.84758414239482,110.6203,50.80051173969006
1_3_2_Perennial rotation,0.92164,0.6263,0.9845593521977231,143.2932,157.755,67.00639778289832
1_3_3_Continuous Corn,1.8064333333333333,1.7216,0.540862961694858,115.73846666666667,108.4978,32.700354471830025
1_3_3_Corn/Soybeans,1.399325,1.4295,0.7693744114538773,143.016625,130.38415,46.817815494340856
2_1_1_Corn/Soybeans,0.31047142857142856,0.43145,0.4873439465078048,54.57554285714286,57.9595,26.176850863977986
2_1_2_Continuous Corn,0.8572799999999999,0.833,0.9700772653935011,74.162436,71.6803,29.81508206656043
2_1_2_Corn rotation,0.7076478260869565,0.6216,0.8517152142853027,50.50392173913044,50.4107,24.72322413909194
2_1_2_Corn/Perennial,0.59514,0.6396,0.7284726407255898,73.61512666666667,48.1812,54.758470933826004
2_1_2_Corn/Soybeans,0.8806668769716088,0.8974,0.9532631395221078,70.0353807570978,65.0298,35.07084572618022
2_1_2_Perennial rotation,0.31372666666666665,0.5079,0.6953922577187914,53.95050666666667,33.1353,45.253604072216746
2_1_2_Soybeans rotation,2.0632,2.0632,0.03705239533417493,103.56305,103.56305,40.64838686989928
2_1_2_Soybeans/Perennial,-1.2608000000000001,-1.2608000000000001,0.7761204030303548,60.190650000000005,60.190650000000005,1.0866109906493673
2_1_3_Continuous Corn,1.3373,1.3806,0.7765707797747736,58.583866666666665,63.063250000000004,20.27120434327143
2_1_3_Corn rotation,0.09710000000000002,0.09710000000000002,0.9619480651261793,79.45775,79.45775,57.292973392249415
2_1_3_Corn/Soybeans,2.265018181818182,2.8814,1.8420205486466115,89.04375454545453,72.861,56.83716073722127
2_2_1_Corn/Soybeans,0.47655,0.47655,0.7603519218098945,213.12525,213.12525,40.80932437329733
2_2_2_Continuous Corn,1.55225,1.55225,0.4346585383953708,140.40800000000002,140.40800000000002,11.34227561294469
2_2_2_Corn rotation,3.04404,2.5176,2.3253718225264537,190.70614,200.4673,29.884401356108846
2_2_2_Corn/Perennial,1.1196857142857142,1.1012,1.365998738931301,153.7181285714286,149.9908,46.048795479784786
2_2_2_Corn/Soybeans,1.0292100000000002,1.2447,1.438378223540847,180.1627885714286,186.80790000000002,38.57368451045404
2_2_2_Perennial rotation,1.197975,1.26775,0.14968944240215026,172.8039,169.6148,24.21960114672962
2_3_1_Corn rotation,1.3954,1.3954,0.10408611819065972,192.3445,192.3445,1.6079608204182096
2_3_1_Corn/Soybeans,0.9309666666666666,0.9754999999999999,0.25860237946830006,176.61120000000003,182.7854,53.46892182028733
2_3_2_Continuous Corn,2.1907666666666668,1.8988,1.5379130881381649,110.73848333333335,107.46795,29.624864626486758
2_3_2_Corn rotation,1.527875,1.8873000000000002,1.020965002256852,210.649325,209.8518,15.610265288665023
2_3_2_Corn/Perennial,2.8949000000000003,2.9988,0.6480705980061124,193.74143999999998,212.8187,32.33208552364045
2_3_2_Corn/Soybeans,2.3898262711864406,2.0109000000000004,2.1681195635742743,174.25557118644068,187.19709999999998,55.39635801731847
2_3_2_Perennial rotation,0.846375,0.8579,0.8573238764706526,196.148625,205.69965000000002,40.873418637167674
2_3_3_Corn rotation,3.7064500000000002,3.7064500000000002,1.0082635592938984,182.987,182.987,44.51831157265512
2_3_3_Corn/Soybeans,3.6374400000000002,4.1183,2.0474186926469145,144.1203,140.7223,31.733248424011048
3_1_1_Corn/Soybeans,-0.17850000000000002,-0.17850000000000002,0.19346441533263942,62.48575,62.48575,44.958485543943766
3_1_2_Continuous Corn,1.0873285714285712,2.2093,4.48855203850651,94.06708571428571,99.8163,43.63604213298256
